Mannosyl_trans	TCONS_00001100	2319888	2321846	0
Mannosyl_trans	TCONS_00001103	2319888	2321846	0
efThoc1	TCONS_00001110	2325567	2333747	0
Choline_kinase	TCONS_00001173	2350375	2352167	0
Choline_kinase	TCONS_00001184	2350375	2352200	0
Choline_kinase	TCONS_00001209	2350375	2352200	0
Choline_kinase	TCONS_00001210	2351224	2352200	0
Choline_kinase	TCONS_00001210	2351332	2352687	0
EamA	TCONS_00001218	2388815	2389596	0
EamA	TCONS_00001218	2389699	2390291	0
EamA	TCONS_00001219	2388815	2389596	0
EamA	TCONS_00001219	2389699	2390666	0
EamA	TCONS_00001221	2388815	2389596	0
EamA	TCONS_00001221	2389699	2390666	0
p450	TCONS_00001224	2405259	2409605	0
p450	TCONS_00001230	2407173	2409605	0
p450	TCONS_00001230	2407640	2409839	0
SQAPI	TCONS_00001241	2411744	2412040	0
UEV	TCONS_00001292	2472430	2472792	0
Vps23_core	TCONS_00001292	2473273	2473461	0
NAC	TCONS_00001306	2491052	2491333	0
SAC3_GANP	TCONS_00001322	2535711	2536848	0
DnaJ	TCONS_00001324	2540022	2540261	0
Myb_DNA-binding	TCONS_00001324	2541117	2541242	0
Myb_DNA-binding	TCONS_00001324	2541504	2541635	0
SAD_SRA	TCONS_00001348	2610135	2610593	0
Pre-SET	TCONS_00001348	2610678	2610974	0
SET	TCONS_00001348	2611029	2611430	0
SAD_SRA	TCONS_00001353	2610135	2610593	0
Pre-SET	TCONS_00001353	2610678	2610974	0
SET	TCONS_00001353	2611029	2611430	0
IBR	TCONS_00001362	2629799	2629987	0
IBR	TCONS_00001362	2630042	2630453	0
zf-C3HC4	TCONS_00001363	2629592	2629729	0
IBR	TCONS_00001363	2629799	2629987	0
IBR	TCONS_00001363	2630042	2630453	0
ubiquitin	TCONS_00001420	2685754	2686018	0
UBA	TCONS_00001420	2688693	2688809	0
XPC-binding	TCONS_00001420	2689162	2689889	0
UBA	TCONS_00001420	2690192	2690411	0
ubiquitin	TCONS_00001427	2685754	2686063	0
UBA	TCONS_00001427	2688693	2688809	0
XPC-binding	TCONS_00001427	2689162	2689889	0
UBA	TCONS_00001427	2690192	2690411	0
ubiquitin	TCONS_00001428	2685754	2686063	0
UBA	TCONS_00001428	2688693	2688809	0
XPC-binding	TCONS_00001428	2689162	2689889	0
UBA	TCONS_00001428	2690192	2690411	0
BT1	TCONS_00001495	3028426	3030306	0
BT1	TCONS_00001495	3030512	3032531	0
LRR_8	TCONS_00001527	3095647	3095823	0
LRR_1	TCONS_00001527	3095872	3095928	0
Pkinase	TCONS_00001527	3096745	3097544	0
LRR_8	TCONS_00001528	3095647	3095823	0
LRR_1	TCONS_00001528	3095872	3095928	0
Pkinase	TCONS_00001528	3096745	3097544	0
HSP70	TCONS_00001532	3102699	3104528	0
PP2C	TCONS_00001539	3124878	3127097	0
PP2C	TCONS_00001539	3127197	3130708	0
PP2C	TCONS_00001540	3124878	3127097	0
PP2C	TCONS_00001540	3127197	3130708	0
PP2C	TCONS_00001553	3127197	3130708	0
DnaJ	TCONS_00001556	3133548	3133844	0
DnaJ	TCONS_00001557	3133548	3134559	0
CorA	TCONS_00001569	3140207	3141038	0
CorA	TCONS_00001570	3140207	3141038	0
CorA	TCONS_00001573	3140207	3141038	0
Sedlin_N	TCONS_00001584	3146178	3147798	0
Sedlin_N	TCONS_00001585	3146178	3149247	0
Sedlin_N	TCONS_00001586	3146178	3149247	0
Cu_bind_like	TCONS_00001608	3155130	3155510	0
Nramp	TCONS_00001630	3245044	3248000	0
Nramp	TCONS_00001631	3245121	3248000	0
Nramp	TCONS_00001633	3243924	3248000	0
Nramp	TCONS_00001635	3245011	3248000	0
Nramp	TCONS_00001641	3245011	3248000	0
MIP	TCONS_00001677	3491097	3493526	0
MIP	TCONS_00001680	3490963	3493526	0
Ribosomal_L30_N	TCONS_00001687	3514482	3515636	0
Ribosomal_L30	TCONS_00001687	3515667	3515903	0
Peptidase_C97	TCONS_00001693	3540413	3541785	0
WD40	TCONS_00001697	3557949	3558276	0
WD40	TCONS_00001697	3558328	3558505	0
WD40	TCONS_00001697	3561138	3562025	0
WD40	TCONS_00001700	3557949	3558276	0
WD40	TCONS_00001700	3558328	3558505	0
WD40	TCONS_00001700	3561138	3562025	0
Longin	TCONS_00001768	3856956	3858324	0
Synaptobrevin	TCONS_00001768	3858376	3859092	0
Longin	TCONS_00001770	3856956	3858324	0
Synaptobrevin	TCONS_00001770	3858376	3858931	0
Longin	TCONS_00001773	3856956	3858324	0
Synaptobrevin	TCONS_00001773	3858376	3859092	0
Longin	TCONS_00001774	3856956	3858324	0
Synaptobrevin	TCONS_00001774	3858376	3859092	0
Longin	TCONS_00001775	3856956	3858324	0
Synaptobrevin	TCONS_00001775	3858376	3858698	0
ABC1	TCONS_00001789	3870343	3871570	0
ABC1	TCONS_00001792	3870343	3871570	0
UPF0016	TCONS_00001850	4095160	4097264	0
UPF0016	TCONS_00001866	4095160	4097264	0
UPF0016	TCONS_00001869	4096604	4097264	0
GRIM-19	TCONS_00001902	4130617	4133255	0
GRIM-19	TCONS_00001903	4130617	4133255	0
GRIM-19	TCONS_00001905	4130617	4133255	0
REF	TCONS_00001925	4189908	4190768	0
SBP	TCONS_00001932	4225515	4225941	0
SBP	TCONS_00001935	4225515	4225941	0
SBP	TCONS_00001938	4225515	4225941	0
YTH	TCONS_00001954	4247455	4249175	0
YTH	TCONS_00001955	4248201	4249175	0
YTH	TCONS_00001955	4247455	4247619	0
YTH	TCONS_00001957	4247455	4249175	0
YTH	TCONS_00001958	4248279	4249175	0
YTH	TCONS_00001960	4247455	4249175	0
YTH	TCONS_00001961	4248201	4249175	0
YTH	TCONS_00001961	4247455	4247619	0
YTH	TCONS_00001962	4247455	4249175	0
YTH	TCONS_00001963	4244537	4245765	0
YTH	TCONS_00001966	4244513	4245819	0
zf-MYND	TCONS_00001975	4316596	4316715	0
F-box	TCONS_00001984	4335550	4335669	0
F-box	TCONS_00001985	4335550	4335669	0
CHASE	TCONS_00001995	4367565	4369141	0
HisKA	TCONS_00001995	4369727	4370097	0
HATPase_c	TCONS_00001995	4370372	4371413	0
Response_reg	TCONS_00001995	4371951	4372435	0
NTF2	TCONS_00002005	4378019	4379713	0
OTU	TCONS_00002076	4576806	4578601	0
DUF4408	TCONS_00002078	4582197	4582331	0
G6PD_N	TCONS_00002079	4593965	4595680	0
G6PD_C	TCONS_00002079	4595687	4596986	0
G6PD_N	TCONS_00002082	4594214	4595680	0
G6PD_C	TCONS_00002082	4595687	4596986	0
G6PD_C	TCONS_00002086	4595919	4596986	0
G6PD_N	TCONS_00002086	4595919	4596548	0
G6PD_C	TCONS_00002086	4596555	4596782	0
G6PD_N	TCONS_00002086	4596489	4596572	0
G6PD_N	TCONS_00002088	4593394	4595680	0
G6PD_C	TCONS_00002088	4595687	4596986	0
G6PD_N	TCONS_00002089	4594214	4595680	0
G6PD_C	TCONS_00002089	4595687	4596986	0
G6PD_N	TCONS_00002090	4593965	4595680	0
G6PD_C	TCONS_00002090	4595687	4596986	0
G6PD_N	TCONS_00002092	4593336	4595680	0
G6PD_C	TCONS_00002092	4595687	4596986	0
G6PD_N	TCONS_00002093	4593965	4594048	0
G6PD_N	TCONS_00002093	4593189	4594024	0
G6PD_C	TCONS_00002093	4594031	4596140	0
TCP	TCONS_00002097	4607169	4607453	0
Pkinase	TCONS_00002113	4676376	4679268	0
Pkinase	TCONS_00002116	4677564	4679268	0
ECH_1	TCONS_00002117	4686684	4688245	0
GDPD	TCONS_00002121	4704117	4704919	0
GDPD	TCONS_00002121	4704377	4704660	0
GDPD	TCONS_00002123	4702871	4704574	0
GDPD	TCONS_00002124	4704117	4704919	0
GDPD	TCONS_00002124	4704377	4704660	0
NAM	TCONS_00002127	4717747	4718368	0
NAM	TCONS_00002129	4717747	4718368	0
NAM	TCONS_00002130	4717747	4718368	0
NAM	TCONS_00002131	4718288	4718368	0
NAM	TCONS_00002133	4718144	4718368	0
Transket_pyr	TCONS_00002152	4739793	4741498	0
Transketolase_C	TCONS_00002152	4741553	4743349	0
Transket_pyr	TCONS_00002153	4739793	4741498	0
Transketolase_C	TCONS_00002153	4741553	4743349	0
Transket_pyr	TCONS_00002154	4739793	4741498	0
Transketolase_C	TCONS_00002154	4741553	4743349	0
Transket_pyr	TCONS_00002155	4739793	4741498	0
Transketolase_C	TCONS_00002155	4741553	4743349	0
Transket_pyr	TCONS_00002156	4739793	4741498	0
Transketolase_C	TCONS_00002156	4741553	4743349	0
tify	TCONS_00002190	4843472	4843703	0
CCT_2	TCONS_00002190	4843901	4845373	0
NIF	TCONS_00002259	5196167	5196932	0
PTCB-BRCT	TCONS_00002259	5197268	5197783	0
RRM_1	TCONS_00002303	5349275	5349554	0
RRM_2	TCONS_00002303	5351695	5352584	0
RRM_2	TCONS_00002304	5351695	5352584	0
AP2	TCONS_00002307	5382830	5382979	0
WHEP-TRS	TCONS_00002312	5406679	5406798	0
tRNA-synt_2b	TCONS_00002312	5407809	5409576	0
HGTP_anticodon	TCONS_00002312	5409658	5410638	0
WHEP-TRS	TCONS_00002313	5406679	5406798	0
HGTP_anticodon	TCONS_00002313	5407628	5408495	0
UCR_TM	TCONS_00002321	5412972	5413121	0
Rieske	TCONS_00002321	5413155	5413466	0
UCR_TM	TCONS_00002324	5412972	5413121	0
Rieske	TCONS_00002324	5413155	5413466	0
Exostosin	TCONS_00002326	5429913	5432264	0
Exostosin	TCONS_00002341	5429913	5432264	0
Exostosin	TCONS_00002342	5430144	5432264	0
Exostosin	TCONS_00002343	5431502	5432264	0
Exostosin	TCONS_00002343	5432094	5432645	0
Exostosin	TCONS_00002349	5429913	5432264	0
TAL_FSA	TCONS_00002353	5439836	5441848	0
TAL_FSA	TCONS_00002356	5441162	5441848	0
TAL_FSA	TCONS_00002356	5439836	5440746	0
TAL_FSA	TCONS_00002357	5439836	5441848	0
TAL_FSA	TCONS_00002358	5441162	5441848	0
SNARE_assoc	TCONS_00002419	5648259	5651162	0
Glyco_hydro_16	TCONS_00002423	5674410	5676146	0
XET_C	TCONS_00002423	5676228	5676368	0
XET_C	TCONS_00002425	5676228	5676368	0
eRF1_1	TCONS_00002437	5724216	5724425	0
eRF1_2	TCONS_00002437	5724597	5724998	0
acVLRF1	TCONS_00002437	5724600	5724893	0
eRF1_3	TCONS_00002437	5725008	5725421	0
eRF1_1	TCONS_00002438	5724216	5724581	0
eRF1_2	TCONS_00002438	5724597	5724998	0
acVLRF1	TCONS_00002438	5724600	5724893	0
eRF1_3	TCONS_00002438	5725008	5725421	0
eRF1_1	TCONS_00002439	5724216	5724581	0
eRF1_2	TCONS_00002439	5724597	5724998	0
acVLRF1	TCONS_00002439	5724600	5724893	0
eRF1_3	TCONS_00002439	5725008	5725421	0
Fes1	TCONS_00002445	5735704	5736596	0
DnaJ	TCONS_00002460	5765068	5766888	0
DnaJ	TCONS_00002461	5765068	5766888	0
P34-Arc	TCONS_00002496	5817302	5819739	0
P34-Arc	TCONS_00002506	5814437	5819739	0
MTS	TCONS_00002515	5854607	5854879	0
MTS	TCONS_00002522	5854607	5854879	0
MTS	TCONS_00002525	5854607	5854879	0
PUNUT	TCONS_00002529	5890834	5891781	0
FKBP_C	TCONS_00002555	5999494	6000759	0
PA	TCONS_00002559	6012131	6013469	0
PA	TCONS_00002560	6012131	6013469	0
cEGF	TCONS_00002565	6015876	6016045	0
PA	TCONS_00002566	6013284	6013469	0
cEGF	TCONS_00002566	6015876	6016045	0
CtaG_Cox11	TCONS_00002644	6209891	6213885	0
CtaG_Cox11	TCONS_00002650	6209891	6213582	0
CtaG_Cox11	TCONS_00002650	6210848	6213885	0
SNARE_assoc	TCONS_00002664	6244488	6244934	0
SNARE_assoc	TCONS_00002666	6244175	6244934	0
SNARE_assoc	TCONS_00002668	6244175	6244934	0
SNARE_assoc	TCONS_00002671	6244175	6244934	0
WD40	TCONS_00002677	6278419	6278535	0
F-box-like	TCONS_00002687	6281944	6282078	0
Arm	TCONS_00002687	6283576	6283958	0
Arm	TCONS_00002687	6283968	6284246	0
Arm	TCONS_00002687	6284283	6288071	0
Arm	TCONS_00002687	6288075	6288653	0
Arm	TCONS_00002687	6288663	6289336	0
DUF676	TCONS_00002697	6296650	6298447	0
DUF676	TCONS_00002699	6296650	6298447	0
DUF676	TCONS_00002700	6296650	6298447	0
DUF676	TCONS_00002702	6297343	6298447	0
AP2	TCONS_00002750	6328258	6328410	0
SART-1	TCONS_00002786	6477890	6481598	0
SART-1	TCONS_00002786	6481680	6482547	0
SART-1	TCONS_00002788	6477710	6481586	0
SART-1	TCONS_00002788	6481680	6482547	0
SART-1	TCONS_00002789	6477881	6481598	0
SART-1	TCONS_00002789	6481680	6482547	0
SART-1	TCONS_00002791	6477890	6481598	0
SART-1	TCONS_00002791	6481680	6482547	0
SART-1	TCONS_00002792	6479706	6481598	0
SART-1	TCONS_00002792	6481680	6482547	0
SART-1	TCONS_00002792	6480733	6481565	0
SART-1	TCONS_00002793	6477890	6481598	0
SART-1	TCONS_00002793	6481680	6482547	0
Malectin	TCONS_00002831	6544932	6545541	0
Pkinase_Tyr	TCONS_00002831	6546267	6547730	0
Homeodomain	TCONS_00002839	6631359	6631517	0
Homeobox_KN	TCONS_00002839	6631422	6631511	0
HALZ	TCONS_00002839	6631521	6631759	0
p450	TCONS_00002842	6649949	6652042	0
RabGAP-TBC	TCONS_00002846	6698295	6698681	0
RabGAP-TBC	TCONS_00002847	6697524	6698038	0
RabGAP-TBC	TCONS_00002856	6698295	6698681	0
HpcH_HpaI	TCONS_00002867	6737486	6737764	0
MFS_5	TCONS_00002872	6741218	6741358	0
MFS_5	TCONS_00002872	6741359	6743093	0
Cu_bind_like	TCONS_00002874	6746295	6746615	0
Yippee-Mis18	TCONS_00002882	6760087	6760657	0
Yippee-Mis18	TCONS_00002889	6760087	6760657	0
Yippee-Mis18	TCONS_00002890	6760087	6760657	0
Yippee-Mis18	TCONS_00002891	6760087	6760657	0
BTB	TCONS_00002899	6811277	6811594	0
BTB	TCONS_00002900	6811277	6811594	0
ORMDL	TCONS_00002901	6817708	6820548	0
WD40	TCONS_00002917	6843934	6844035	0
WD40	TCONS_00002917	6844231	6844467	0
WD40	TCONS_00002917	6844483	6844751	0
NAD_synthase	TCONS_00002935	6917253	6919238	0
Glyco_hydro_14	TCONS_00002936	6932808	6935798	0
Glyco_hydro_14	TCONS_00002945	6934673	6935025	0
Glyco_hydro_14	TCONS_00002945	6934751	6935560	0
TPR_7	TCONS_00002958	6946380	6946463	0
TPR_MalT	TCONS_00002958	6946383	6947532	0
TPR_8	TCONS_00002958	6946509	6946592	0
TPR_12	TCONS_00002958	6947575	6947799	0
TPR_MalT	TCONS_00002958	6947590	6948036	0
TPR_12	TCONS_00002958	6948088	6949011	0
zf-RING_2	TCONS_00002969	6984085	6985381	0
Dev_Cell_Death	TCONS_00002979	7026069	7027137	0
Dev_Cell_Death	TCONS_00002980	7026069	7027274	0
ubiquitin	TCONS_00003049	7106873	7107082	0
ubiquitin	TCONS_00003049	7107101	7107316	0
PI3_PI4_kinase	TCONS_00003049	7107590	7108933	0
NdhS	TCONS_00003062	7177996	7178151	0
GUB_WAK_bind	TCONS_00003066	7202000	7202314	0
zf-RING_2	TCONS_00003066	7204553	7204687	0
60KD_IMP	TCONS_00003071	7207855	7211527	0
60KD_IMP	TCONS_00003081	7209234	7211527	0
AMP-binding	TCONS_00003082	7221258	7226112	0
AMP-binding	TCONS_00003083	7221258	7226112	0
AMP-binding	TCONS_00003084	7225756	7226112	0
AMP-binding	TCONS_00003084	7225903	7227665	0
AMP-binding	TCONS_00003085	7221192	7223007	0
AMP-binding	TCONS_00003085	7221111	7221739	0
AMP-binding	TCONS_00003087	7221195	7225057	0
Polyketide_cyc2	TCONS_00003097	7292946	7294798	0
WRKY	TCONS_00003119	7327353	7327792	0
Mito_carr	TCONS_00003130	7408132	7408723	0
Mito_carr	TCONS_00003130	7408751	7409161	0
WD40	TCONS_00003151	7444301	7444895	0
WD40	TCONS_00003151	7444908	7445024	0
WD40	TCONS_00003151	7445419	7445517	0
WD40	TCONS_00003153	7444133	7444225	0
WD40	TCONS_00003153	7444301	7444895	0
WD40	TCONS_00003153	7444908	7445024	0
WD40	TCONS_00003153	7445419	7445517	0
WD40	TCONS_00003154	7445419	7445517	0
WD40	TCONS_00003154	7444908	7445024	0
WD40	TCONS_00003156	7444908	7445024	0
WD40	TCONS_00003156	7445419	7445517	0
WD40	TCONS_00003160	7444908	7445024	0
WD40	TCONS_00003160	7440409	7440507	0
Nuc_sug_transp	TCONS_00003161	7447418	7450365	0
ABC_tran	TCONS_00003193	7531287	7532050	0
ABC_tran	TCONS_00003195	7531854	7532050	0
ABC_tran	TCONS_00003195	7532099	7532456	0
Na_H_Exchanger	TCONS_00003210	7599622	7601042	0
Na_H_Exchanger	TCONS_00003210	7601196	7601664	0
Na_H_Exchanger	TCONS_00003211	7599622	7601664	0
Dirigent	TCONS_00003216	7620419	7620856	0
Dirigent	TCONS_00003218	7625098	7625535	0
CPBP	TCONS_00003295	7668577	7668834	0
CPBP	TCONS_00003297	7668577	7668834	0
CPBP	TCONS_00003298	7668577	7668834	0
AAA	TCONS_00003312	7680800	7681470	0
AAA_lid_3	TCONS_00003312	7681537	7681741	0
Ribosomal_L25p	TCONS_00003316	7696955	7697802	0
Ribosomal_TL5_C	TCONS_00003316	7697830	7699777	0
STPPase_N	TCONS_00003327	7785116	7785259	0
Metallophos	TCONS_00003327	7785263	7788382	0
STPPase_N	TCONS_00003331	7785116	7785259	0
Metallophos	TCONS_00003331	7785263	7788382	0
STPPase_N	TCONS_00003341	7785116	7785259	0
Metallophos	TCONS_00003341	7785263	7788382	0
Metallophos	TCONS_00003342	7787822	7788382	0
Glyco_hydro_9	TCONS_00003357	7804405	7806531	0
YgbB	TCONS_00003379	7839466	7842072	0
Aminotran_1_2	TCONS_00003383	7854491	7856648	0
Aminotran_1_2	TCONS_00003387	7855824	7856648	0
Myb_DNA-binding	TCONS_00003389	7900599	7900742	0
Myb_DNA-binding	TCONS_00003391	7899283	7899581	0
Myb_DNA-binding	TCONS_00003392	7899283	7899581	0
Myb_DNA-binding	TCONS_00003392	7899597	7900385	0
Pkinase	TCONS_00003398	7915755	7917264	0
DUF604	TCONS_00003412	7975878	7978039	0
DUF604	TCONS_00003413	7975878	7978039	0
Adaptin_N	TCONS_00003420	8088115	8092339	0
Alpha_adaptinC2	TCONS_00003420	8093101	8093484	0
B2-adapt-app_C	TCONS_00003420	8093515	8094354	0
Adaptin_N	TCONS_00003421	8088115	8089458	0
Adaptin_N	TCONS_00003421	8088088	8091079	0
Alpha_adaptinC2	TCONS_00003421	8091900	8092566	0
B2-adapt-app_C	TCONS_00003421	8092597	8093122	0
SAP30_Sin3_bdg	TCONS_00003429	8111369	8111707	0
SAP30_Sin3_bdg	TCONS_00003430	8111369	8111707	0
zf-RING_2	TCONS_00003442	8119691	8119816	0
zf-RING_2	TCONS_00003463	8118770	8119010	0
UQ_con	TCONS_00003473	8136303	8137610	0
UQ_con	TCONS_00003474	8136303	8139293	0
UQ_con	TCONS_00003483	8136437	8139293	0
Peptidase_M1_N	TCONS_00003492	8146136	8147393	0
Peptidase_M1	TCONS_00003492	8147514	8149681	0
DUF3458	TCONS_00003492	8149774	8150569	0
DUF3458_C	TCONS_00003492	8150579	8152499	0
Peptidase_M1_N	TCONS_00003500	8146136	8147393	0
Peptidase_M1	TCONS_00003500	8147514	8149681	0
DUF3458	TCONS_00003500	8149774	8150569	0
DUF3458_C	TCONS_00003500	8150579	8163064	0
Peptidase_M1_N	TCONS_00003509	8146136	8147393	0
Peptidase_M1	TCONS_00003509	8147514	8160248	0
DUF3458	TCONS_00003509	8160341	8161136	0
DUF3458_C	TCONS_00003509	8161146	8163064	0
Peptidase_M1_N	TCONS_00003516	8146136	8147393	0
Peptidase_M1	TCONS_00003516	8147514	8149681	0
DUF3458	TCONS_00003516	8149774	8150569	0
